youtube_video_id,start_seconds,end_seconds,title_original,decision,decision_reason_he
QXl542xFnhU,136,156,Custom pressures,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
QXl542xFnhU,156,188,Why is air pressure important,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
QXl542xFnhU,188,211,How low can you go,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
QXl542xFnhU,211,257,Very low pressures,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
QXl542xFnhU,257,340,Extra tips,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
CCCl2KBpP5g,0,43,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
CCCl2KBpP5g,43,112,What is suspension,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
CCCl2KBpP5g,112,250,Negative travel,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
CCCl2KBpP5g,250,319,Spring rates,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
CCCl2KBpP5g,319,450,Minimum and maximum,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
CCCl2KBpP5g,450,802,Feel,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
CCCl2KBpP5g,802,874,Will it work,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
CCCl2KBpP5g,874,990,Final thoughts,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
sJg_rAPp0Rg,96,153,Rebound Damping Adjustment,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
sJg_rAPp0Rg,153,173,Thermal Expansion,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
sJg_rAPp0Rg,173,187,Vapor Pressure,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
sJg_rAPp0Rg,187,250,Rear Shock Temperature Gauge,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
sJg_rAPp0Rg,250,343,Buy Suspension That Suits the Application,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
sJg_rAPp0Rg,343,432,Internal Floating Piston Shocks,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
sJg_rAPp0Rg,432,443,Anti Bottoming Valve,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
sJg_rAPp0Rg,443,478,Pds Valve,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
sJg_rAPp0Rg,478,748,Reservoir Shocks,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
zsKLdi_nYYQ,0,98,Introduction,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
zsKLdi_nYYQ,98,292,ON PAVEMENT SITUATIONS,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
zsKLdi_nYYQ,292,549,OFF PAVEMENT SITUATIONS,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
zsKLdi_nYYQ,549,619,SUMMARY & FINAL THOUGHTS,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
oW7eVgdCC58,0,29,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
oW7eVgdCC58,29,157,What Is Pressure?,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
oW7eVgdCC58,157,282,Temperature & Pressure,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
oW7eVgdCC58,282,428,Pressure Guidelines,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
oW7eVgdCC58,428,603,Street Pressure / Traction,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
oW7eVgdCC58,603,717,Why Air Down?,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
oW7eVgdCC58,717,998,Recommended Pressures DS/AVD/Dirt,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
oW7eVgdCC58,998,1047,Conclusion,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
dPmq8jpUL5s,51,84,31 Liter Bag,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
dPmq8jpUL5s,84,207,Tool Roll,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
dPmq8jpUL5s,207,305,Drone,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
dPmq8jpUL5s,305,381,Splints,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
dPmq8jpUL5s,381,511,Air Pump,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
KC0Rv0aM7OI,0,59,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
KC0Rv0aM7OI,59,180,Standing Up,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
KC0Rv0aM7OI,180,206,Example,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
KC0Rv0aM7OI,206,334,Sandy Trail,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
KC0Rv0aM7OI,334,357,Sandpit,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
KC0Rv0aM7OI,357,456,Riding Into Terrain,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
KC0Rv0aM7OI,456,523,Bonus Tip,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
uscjPZXNyMc,0,278,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
uscjPZXNyMc,278,403,Balance,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
uscjPZXNyMc,403,527,Erosion,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
uscjPZXNyMc,527,659,Hill Climb,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
uscjPZXNyMc,659,785,Outro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
3nwR3t6-Ftg,0,68,פתיח,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
3nwR3t6-Ftg,68,160,תנוחת רכיבה נכונה,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
3nwR3t6-Ftg,160,236,שימוש בבלמים ועצירת פתע,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
3nwR3t6-Ftg,236,374,עליות וירידות בשטח,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
3nwR3t6-Ftg,374,431,סיכום,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
i7vcL3L7750,0,23,Introduction,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
i7vcL3L7750,23,105,The chain,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
i7vcL3L7750,105,179,When + signs for treatment,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
i7vcL3L7750,179,209,Warning!,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
i7vcL3L7750,209,291,Cleaning,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
i7vcL3L7750,291,351,Between cleaning and lubrication,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
i7vcL3L7750,351,439,Lubrication,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
i7vcL3L7750,439,459,Happy ending All is well,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
GwXb1oEWeMY,0,368,Fatigue / Complacency,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
GwXb1oEWeMY,368,591,Late / Rushing,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
GwXb1oEWeMY,591,856,Anger / Nervous,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
GwXb1oEWeMY,856,1272,Fear / Panic,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
GwXb1oEWeMY,1272,1384,Cold / Heat / Comfort,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
EPkNtdXkWpY,0,95,הקדמה,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
EPkNtdXkWpY,95,175,קסדה,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
EPkNtdXkWpY,175,384,מעיל,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
EPkNtdXkWpY,384,425,כפפות,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
EPkNtdXkWpY,425,488,נעליים,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
EPkNtdXkWpY,488,541,מכנסיים,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
EPkNtdXkWpY,541,591,סיכום,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
zm1MR16FaC4,0,43,Introduction,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
zm1MR16FaC4,43,260,Lane Sharing,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
zm1MR16FaC4,260,424,In the City,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
zm1MR16FaC4,424,562,Highway,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
zm1MR16FaC4,562,629,In a Traffic Jam,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
zm1MR16FaC4,629,678,Discretion,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
zm1MR16FaC4,678,770,Summary,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
vHoAoVHkS64,0,83,הקדמה,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
vHoAoVHkS64,83,175,שיטה קשה,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
vHoAoVHkS64,175,264,שיטה חלקה,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
vHoAoVHkS64,264,320,סיכום,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
SoxnKw9sv_0,0,50,הקדמה,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
SoxnKw9sv_0,50,86,הסכנות,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
SoxnKw9sv_0,86,193,מצב האופנוע,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
SoxnKw9sv_0,193,263,מצב הרוכב,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
SoxnKw9sv_0,263,330,תכנון רכיבה,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
SoxnKw9sv_0,330,694,בזמן רכיבה,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
_5-fh-qmqMg,0,24,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
_5-fh-qmqMg,24,145,The Drill,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
_5-fh-qmqMg,145,233,Set the Space,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
_5-fh-qmqMg,233,328,Get in the Zone,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
_5-fh-qmqMg,328,449,Ride the 8,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
_5-fh-qmqMg,449,721,Why this drill works,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
bJkK-Z0eDq0,0,60,Introduction: How Far Can I Lean?,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
bJkK-Z0eDq0,60,165,Why Lean Angle Is So Misunderstood,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
bJkK-Z0eDq0,165,260,Understanding Tyre Grip (Straight Line First),keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
bJkK-Z0eDq0,260,385,Emergency Braking & Learning Grip Safely,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
bJkK-Z0eDq0,385,572,Practising Grip in Corners,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
bJkK-Z0eDq0,572,778,Riding Fundamentals Explained,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
bJkK-Z0eDq0,778,975,Stopping distances,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
bJkK-Z0eDq0,975,1049,The best line is the widest line,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
bJkK-Z0eDq0,1049,1160,"“Lean Angle Is an Outcome, Not a Skill”",keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
bJkK-Z0eDq0,1160,1382,How Lean Angle Is (and Isn’t) Trained,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
hDX4TBsPKLU,0,43,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
hDX4TBsPKLU,43,140,Phone GPS pros & cons,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
hDX4TBsPKLU,140,167,What about tablets?,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
hDX4TBsPKLU,167,228,Gaia GPS review,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
hDX4TBsPKLU,228,290,Budget GPS units,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
6hgkx7ZScqY,0,46,Intro,remove_with_record,בדיקת הקישורים הסופית החזירה HTTP 401 ו־YouTube oEmbed לא אישר את הסרטון; הרשומה הוסרה ולא הושאר קישור שאינו זמין.
6hgkx7ZScqY,46,90,Body position,remove_with_record,בדיקת הקישורים הסופית החזירה HTTP 401 ו־YouTube oEmbed לא אישר את הסרטון; הרשומה הוסרה ולא הושאר קישור שאינו זמין.
6hgkx7ZScqY,90,179,Traction,remove_with_record,בדיקת הקישורים הסופית החזירה HTTP 401 ו־YouTube oEmbed לא אישר את הסרטון; הרשומה הוסרה ולא הושאר קישור שאינו זמין.
6hgkx7ZScqY,179,205,Momentum,remove_with_record,בדיקת הקישורים הסופית החזירה HTTP 401 ו־YouTube oEmbed לא אישר את הסרטון; הרשומה הוסרה ולא הושאר קישור שאינו זמין.
6hgkx7ZScqY,205,229,Looking ahead,remove_with_record,בדיקת הקישורים הסופית החזירה HTTP 401 ו־YouTube oEmbed לא אישר את הסרטון; הרשומה הוסרה ולא הושאר קישור שאינו זמין.
6hgkx7ZScqY,229,418,Bike setup,remove_with_record,בדיקת הקישורים הסופית החזירה HTTP 401 ו־YouTube oEmbed לא אישר את הסרטון; הרשומה הוסרה ולא הושאר קישור שאינו זמין.
sfNLSVghgRA,94,120,BRAKING,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
sfNLSVghgRA,120,140,One finger always on each lever,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
sfNLSVghgRA,140,165,Locked rear wheel can throw the bike off line!,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
sfNLSVghgRA,165,186,LOOK AHEAD,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
sfNLSVghgRA,186,224,RIDICULOUS DESCENTS,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
sfNLSVghgRA,224,283,CHALLENGE YOURSELF,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
sfNLSVghgRA,283,313,GET A TRIALS BIKE,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
eiRMikxU3Z4,0,50,Introduction,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
eiRMikxU3Z4,50,110,Change the direction of the bike,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
eiRMikxU3Z4,110,143,Do a gentle wheelie,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
eiRMikxU3Z4,143,165,Put pressure into the outside foot peg,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
eiRMikxU3Z4,165,205,Lean the bike away from the hill,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
eiRMikxU3Z4,205,225,Make sure tyre placement is correct,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
eiRMikxU3Z4,225,255,Push the bike,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
eiRMikxU3Z4,255,266,Conclusion,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
lP9Z1aw776A,0,30,Introduction,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
lP9Z1aw776A,30,60,Why This Changes Everything,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
lP9Z1aw776A,60,150,The Problem: Running Wide,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
lP9Z1aw776A,150,420,The Physics Explained,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
lP9Z1aw776A,420,600,Car Park Drills,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
lP9Z1aw776A,600,660,Common Mistakes,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
lP9Z1aw776A,660,1516,You've Done It. What's Next,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
-blfunHiGzg,0,62,Introduction,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
-blfunHiGzg,62,95,Leanna's Youtube channel,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
-blfunHiGzg,95,195,Safety over position,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
-blfunHiGzg,195,238,Which gear to select,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
-blfunHiGzg,238,247,Limit point,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
-blfunHiGzg,247,288,Why chevrons,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
-blfunHiGzg,288,310,Dangerous busy road,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
-blfunHiGzg,310,328,Straightlining,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
-blfunHiGzg,328,370,"Haven't touched brakes, acceleration sense",keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
-blfunHiGzg,370,427,Held position out,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
-blfunHiGzg,427,460,Faster speeds,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
-blfunHiGzg,460,510,Keep slightly open throttle on bend,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
-blfunHiGzg,510,529,"Lifting head, looking for last bend",keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
-blfunHiGzg,529,555,Looking over wall,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
-blfunHiGzg,555,590,Only position if advantage,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
-blfunHiGzg,590,640,Apex,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
-blfunHiGzg,640,665,Worn white line,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
-blfunHiGzg,665,680,Thoughts on overtake,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
-blfunHiGzg,680,785,Two gears down,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
-blfunHiGzg,785,830,Don't change down in order to brake.,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
5CfJENGn07s,0,10,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
5CfJENGn07s,10,108,Body Position,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
5CfJENGn07s,108,138,On The Bike,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
5CfJENGn07s,138,219,Heel Drop,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
5CfJENGn07s,219,310,Common Questions,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
5CfJENGn07s,310,401,Comment,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
5CfJENGn07s,401,422,Turning,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
5CfJENGn07s,422,458,Going Left,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
5CfJENGn07s,458,505,Outro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
sWj02x9PYdw,0,34,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
sWj02x9PYdw,34,97,Tips,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
sWj02x9PYdw,97,129,Outro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
bYIzeyCubcw,0,18,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
bYIzeyCubcw,18,39,Metacognition,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
bYIzeyCubcw,39,66,Presentation,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
bYIzeyCubcw,66,88,Placement,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
bYIzeyCubcw,88,124,Summary,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
UILe5YDA4B8,6,30,Brake & Escape Cone Diagram,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
UILe5YDA4B8,30,46,Brake & Escape - Full Stop,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
